,uriPer_x,uriPer_y,orgs,numberOrgs,uriOrgs,periods_x,BeginY_x,EndY_x,BeginY_y,EndY_y,periods_y
2967,http://www.wikidata.org/entity/Q447057,http://www.wikidata.org/entity/Q49264,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1981.0,1992.0,1961-1980
2971,http://www.wikidata.org/entity/Q447057,http://www.wikidata.org/entity/Q561878,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1975.0,1986.0,1941-1960
2975,http://www.wikidata.org/entity/Q447057,http://www.wikidata.org/entity/Q725339,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1976.0,1987.0,1941-1960
2979,http://www.wikidata.org/entity/Q447057,http://www.wikidata.org/entity/Q948673,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1961-1980,1979.0,1990.0,1975.0,1986.0,1941-1960
3356,http://www.wikidata.org/entity/Q49264,http://www.wikidata.org/entity/Q935510,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1961-1980,1981.0,1992.0,1976.0,1987.0,1941-1960
3430,http://www.wikidata.org/entity/Q5112759,http://www.wikidata.org/entity/Q920936,U.S. Air Force Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q559549,1941-1960,1978.0,1989.0,1974.0,1985.0,1941-1960
3461,http://www.wikidata.org/entity/Q520166,http://www.wikidata.org/entity/Q554415,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1961-1980,1980.0,1991.0,1985.0,1996.0,1961-1980
3012,http://www.wikidata.org/entity/Q447334,http://www.wikidata.org/entity/Q55177,United States Naval Academy|Florida Institute of Technology,2,http://www.wikidata.org/entity/Q559549|http://www.wikidata.org/entity/Q3152650,1961-1980,1980.0,1991.0,1983.0,1994.0,1961-1980
3024,http://www.wikidata.org/entity/Q447334,http://www.wikidata.org/entity/Q920936,U.S. Air Force Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q559549,1961-1980,1980.0,1991.0,1974.0,1985.0,1941-1960
3044,http://www.wikidata.org/entity/Q448470,http://www.wikidata.org/entity/Q461821,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1941-1960,1978.0,1989.0,1982.0,1993.0,1961-1980
3047,http://www.wikidata.org/entity/Q448470,http://www.wikidata.org/entity/Q520166,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1941-1960,1978.0,1989.0,1980.0,1991.0,1961-1980
3048,http://www.wikidata.org/entity/Q448470,http://www.wikidata.org/entity/Q611704,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1941-1960,1978.0,1989.0,1974.0,1985.0,1941-1960
3054,http://www.wikidata.org/entity/Q448470,http://www.wikidata.org/entity/Q703865,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1941-1960,1978.0,1989.0,1977.0,1988.0,1941-1960
3090,http://www.wikidata.org/entity/Q449706,http://www.wikidata.org/entity/Q634141,U.S. Air Force Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q559549,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
3093,http://www.wikidata.org/entity/Q449706,http://www.wikidata.org/entity/Q720191,U.S. Air Force Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q559549,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
3099,http://www.wikidata.org/entity/Q45082,http://www.wikidata.org/entity/Q49264,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1976.0,1987.0,1981.0,1992.0,1961-1980
3103,http://www.wikidata.org/entity/Q45082,http://www.wikidata.org/entity/Q561878,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1976.0,1987.0,1975.0,1986.0,1941-1960
3108,http://www.wikidata.org/entity/Q45082,http://www.wikidata.org/entity/Q725339,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1976.0,1987.0,1976.0,1987.0,1941-1960
3111,http://www.wikidata.org/entity/Q45082,http://www.wikidata.org/entity/Q948673,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1976.0,1987.0,1975.0,1986.0,1941-1960
3112,http://www.wikidata.org/entity/Q45082,http://www.wikidata.org/entity/Q948775,United States Naval Test Pilot School|Naval Postgraduate School,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q1515048,1941-1960,1976.0,1987.0,1980.0,1991.0,1961-1980
3527,http://www.wikidata.org/entity/Q55177,http://www.wikidata.org/entity/Q948775,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1961-1980,1983.0,1994.0,1980.0,1991.0,1961-1980
3538,http://www.wikidata.org/entity/Q554415,http://www.wikidata.org/entity/Q643556,United States Air Force Academy|Embry–Riddle Aeronautical University,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3052113,1961-1980,1985.0,1996.0,1980.0,1991.0,1961-1980
3541,http://www.wikidata.org/entity/Q554415,http://www.wikidata.org/entity/Q74018,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1961-1980,1985.0,1996.0,1986.0,1997.0,1961-1980
3552,http://www.wikidata.org/entity/Q557066,http://www.wikidata.org/entity/Q718729,George Washington University|United States Naval Test Pilot School,2,http://www.wikidata.org/entity/Q432637|http://www.wikidata.org/entity/Q1128819,1941-1960,1959.0,1970.0,1961.0,1972.0,1941-1960
3555,http://www.wikidata.org/entity/Q557066,http://www.wikidata.org/entity/Q720194,George Washington University|United States Naval Test Pilot School,2,http://www.wikidata.org/entity/Q432637|http://www.wikidata.org/entity/Q1128819,1941-1960,1959.0,1970.0,1964.0,1975.0,1941-1960
3561,http://www.wikidata.org/entity/Q561878,http://www.wikidata.org/entity/Q706939,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1941-1960,1975.0,1986.0,1975.0,1986.0,1941-1960
3566,http://www.wikidata.org/entity/Q561878,http://www.wikidata.org/entity/Q935510,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1941-1960,1975.0,1986.0,1976.0,1987.0,1941-1960
3194,http://www.wikidata.org/entity/Q461821,http://www.wikidata.org/entity/Q74018,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1961-1980,1982.0,1993.0,1986.0,1997.0,1961-1980
3197,http://www.wikidata.org/entity/Q461860,http://www.wikidata.org/entity/Q48998,Georgia Tech|United States Naval Test Pilot School,2,http://www.wikidata.org/entity/Q864855|http://www.wikidata.org/entity/Q1128819,1941-1960,1978.0,1989.0,1979.0,1990.0,1961-1980
3230,http://www.wikidata.org/entity/Q463086,http://www.wikidata.org/entity/Q49035,Massachusetts Institute of Technology|United States Naval Academy,2,http://www.wikidata.org/entity/Q49108|http://www.wikidata.org/entity/Q559549,1961-1980,1982.0,1993.0,1977.0,1988.0,1941-1960
3234,http://www.wikidata.org/entity/Q463086,http://www.wikidata.org/entity/Q52046,Massachusetts Institute of Technology|United States Naval Academy,2,http://www.wikidata.org/entity/Q49108|http://www.wikidata.org/entity/Q559549,1961-1980,1982.0,1993.0,1988.0,1999.0,1961-1980
3340,http://www.wikidata.org/entity/Q491064,http://www.wikidata.org/entity/Q609639,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1941-1960,1963.0,1974.0,1960.0,1971.0,1941-1960
3341,http://www.wikidata.org/entity/Q491064,http://www.wikidata.org/entity/Q658221,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1941-1960,1963.0,1974.0,1964.0,1975.0,1941-1960
3342,http://www.wikidata.org/entity/Q491064,http://www.wikidata.org/entity/Q717641,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1941-1960,1963.0,1974.0,1962.0,1973.0,1941-1960
3348,http://www.wikidata.org/entity/Q49264,http://www.wikidata.org/entity/Q55177,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1961-1980,1981.0,1992.0,1983.0,1994.0,1961-1980
3352,http://www.wikidata.org/entity/Q49264,http://www.wikidata.org/entity/Q706939,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1961-1980,1981.0,1992.0,1975.0,1986.0,1941-1960
3621,http://www.wikidata.org/entity/Q634141,http://www.wikidata.org/entity/Q720191,U.S. Air Force Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q559549,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
35,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q318965,Harvard Business School|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q49126|http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1951.0,1962.0,1921-1940
40,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q375065,Harvard Business School|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q49126|http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1951.0,1962.0,1921-1940
3715,http://www.wikidata.org/entity/Q706939,http://www.wikidata.org/entity/Q948673,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1941-1960,1975.0,1986.0,1975.0,1986.0,1941-1960
3716,http://www.wikidata.org/entity/Q706939,http://www.wikidata.org/entity/Q948775,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1941-1960,1975.0,1986.0,1980.0,1991.0,1961-1980
3747,http://www.wikidata.org/entity/Q718729,http://www.wikidata.org/entity/Q719921,George Washington University|United States Naval Academy,2,http://www.wikidata.org/entity/Q432637|http://www.wikidata.org/entity/Q559549,1941-1960,1961.0,1972.0,1957.0,1968.0,1921-1940
3754,http://www.wikidata.org/entity/Q718729,http://www.wikidata.org/entity/Q995007,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1941-1960,1961.0,1972.0,1964.0,1975.0,1941-1960
3778,http://www.wikidata.org/entity/Q722127,http://www.wikidata.org/entity/Q725848,University of Tennessee|United States Naval Test Pilot School,2,http://www.wikidata.org/entity/Q1150105|http://www.wikidata.org/entity/Q1128819,1961-1980,1985.0,1996.0,1983.0,1994.0,1961-1980
3790,http://www.wikidata.org/entity/Q725339,http://www.wikidata.org/entity/Q935510,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1941-1960,1976.0,1987.0,1976.0,1987.0,1941-1960
3806,http://www.wikidata.org/entity/Q935510,http://www.wikidata.org/entity/Q948673,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1941-1960,1976.0,1987.0,1975.0,1986.0,1941-1960
3807,http://www.wikidata.org/entity/Q935510,http://www.wikidata.org/entity/Q948775,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1941-1960,1976.0,1987.0,1980.0,1991.0,1961-1980
26,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q216726,United States Military Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q9219|http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1948.0,1959.0,1921-1940
3462,http://www.wikidata.org/entity/Q520166,http://www.wikidata.org/entity/Q611704,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1961-1980,1980.0,1991.0,1974.0,1985.0,1941-1960
3467,http://www.wikidata.org/entity/Q520166,http://www.wikidata.org/entity/Q703865,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1961-1980,1980.0,1991.0,1977.0,1988.0,1941-1960
3471,http://www.wikidata.org/entity/Q520166,http://www.wikidata.org/entity/Q74018,U.S. Air Force Test Pilot School|United States Air Force Academy,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q1331280,1961-1980,1980.0,1991.0,1986.0,1997.0,1961-1980
142,http://www.wikidata.org/entity/Q109491693,http://www.wikidata.org/entity/Q471486,Moscow Aviation Institute|Kacha Higher Military Aviation School of Pilots,2,http://www.wikidata.org/entity/Q1719898|http://www.wikidata.org/entity/Q4217985,1941-1960,1971.0,1982.0,1966.0,1977.0,1941-1960
49,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q539385,United States Military Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q9219|http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1950.0,1961.0,1921-1940
50,http://www.wikidata.org/entity/Q104859,http://www.wikidata.org/entity/Q557058,United States Military Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q9219|http://www.wikidata.org/entity/Q3428253,1921-1940,1948.0,1959.0,1951.0,1962.0,1921-1940
59,http://www.wikidata.org/entity/Q104865,http://www.wikidata.org/entity/Q450834,Zhukovsky Air Force Engineering Academy|Borisoglebsk Higher Aviators School,2,http://www.wikidata.org/entity/Q1934904|http://www.wikidata.org/entity/Q4094046,1921-1940,1945.0,1956.0,1944.0,1955.0,1921-1940
61,http://www.wikidata.org/entity/Q104865,http://www.wikidata.org/entity/Q455669,Zhukovsky Air Force Engineering Academy|Krasnodar Higher Military Aviation School of Pilots named after Hero of the Soviet Union A.K. Serov,2,http://www.wikidata.org/entity/Q1934904|http://www.wikidata.org/entity/Q4238545,1921-1940,1945.0,1956.0,1951.0,1962.0,1921-1940
80,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1240263,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1970.0,1981.0,1941-1960
86,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1376966,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1972.0,1983.0,1941-1960
87,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q1407313,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1970.0,1981.0,1941-1960
90,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q2032646,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1969.0,1980.0,1941-1960
94,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q324774,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1975.0,1986.0,1941-1960
96,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q386148,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1974.0,1985.0,1941-1960
97,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q41575,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1976.0,1987.0,1941-1960
100,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q448470,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1978.0,1989.0,1941-1960
105,http://www.wikidata.org/entity/Q1065133,http://www.wikidata.org/entity/Q611704,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1973.0,1984.0,1974.0,1985.0,1941-1960
3704,http://www.wikidata.org/entity/Q706849,http://www.wikidata.org/entity/Q706965,U.S. Air Force Test Pilot School|University of Notre Dame,2,http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q178848,1941-1960,1978.0,1989.0,1980.0,1991.0,1961-1980
3712,http://www.wikidata.org/entity/Q706939,http://www.wikidata.org/entity/Q725339,United States Naval Test Pilot School|United States Naval Academy,2,http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q559549,1941-1960,1975.0,1986.0,1976.0,1987.0,1941-1960
3603,http://www.wikidata.org/entity/Q611704,http://www.wikidata.org/entity/Q912120,United States Air Force Academy|U.S. Air Force Test Pilot School,2,http://www.wikidata.org/entity/Q1331280|http://www.wikidata.org/entity/Q3428253,1941-1960,1974.0,1985.0,1971.0,1982.0,1941-1960
